IRN,Local Education Agency Name,Operating Expenditures,CRI%,NCR%,Instruction,Pupil Support,Instr Staff Sup ,CRI - Classroom Instr,Gen Admin,School Admin,Oper & Maint,Pupil Transp,Other Support,NCR -Nonclassroom,Other Elem-Sec,Other Non Elem-Sec,Non-Operating,Operating EPEP,County Name,County Mortality Rate
049874,Louisville City,24432821.42998481,0.6812552347949543,0.31874476520504574,4272.925290428325,410.9424311360694,267.5276883475506,4951.395409911945,195.15855033787508,421.7263999550914,754.139489206321,363.8183280552878,212.23150997943694,2316.6520956638874,234.02294624815926,89.26492710111971,769.162194795736,7268.0475055758325,Stark,14.48
044271,Loveland City,43225389.59994223,0.7080260155712085,0.2919739844287915,5257.134231676159,608.1754121499787,223.54302335282367,6088.852667178961,85.31962543886394,554.8093996174944,628.7256651768065,648.8333186387373,351.17407943717893,2510.9057220190775,186.74589112349375,120.09273598200507,718.6051328821384,8599.75838919804,Hamilton,24.93
048330,Lowellville Local,5203598.2,0.6533632131704558,0.3466367868295442,4563.8009583871235,292.28033166373797,369.2994056556538,5225.380695706515,363.1431711448856,250.06453397342145,1229.58741203174,221.4705937762398,350.2272651422016,2772.28521258708,293.28251473624385,0.0,408.01961227365314,7997.665908293595,Mahoning,19.91
049445,Lucas Local,5107559.200000001,0.6369307202547939,0.36306927974520614,5019.848745742731,228.22627004951042,336.88966496123277,5584.964680753474,436.81674051370743,587.081800883841,823.0886069659746,519.0223814866861,366.28768055676045,3183.5944468692264,348.8226643446329,0.0,393.6701612590241,8768.559127622699,Richland,17.74
047639,Lynchburg-Clay Local,11070929.91,0.6465184738939423,0.3534815261060577,4598.311974796684,407.14219399004037,163.6736585847574,5169.1278273714815,330.5103271428737,459.67914588623796,812.3178178325252,534.846033307421,300.90780827495325,2826.201055093597,167.8776133825352,0.0,351.53122052822437,7995.328882465078,Highland,21.95
048702,Mad River Local,37362083.4499805,0.7107144272494754,0.28928557275052447,5188.81361504277,656.6114363850908,327.18034590012206,6172.605397327982,157.82641766530986,453.4662059996368,858.7936632393598,342.82032449815915,227.53028112775618,2512.465793947089,125.8176130241934,138.4922027041812,451.1742816887241,8685.07119127507,Montgomery,35.3
044289,Madeira City,16351772.670017747,0.7299357501403473,0.27006424985965266,6820.820454780971,642.055245346138,313.76983535102335,7776.645535478132,183.98671571137854,793.153347177876,926.2144884876222,551.2996523206039,422.3554328966333,2877.2312392693557,255.56279005059926,201.0229914704082,1736.4925778790616,10653.876774747489,Hamilton,24.93
046128,Madison Local,13932972.2299982,0.6373632770817019,0.3626367229182981,4697.80369385233,461.1519736810328,203.52729984158137,5362.482967374945,295.0021264075504,417.24862934522673,1040.4824796371581,641.9726454968985,320.7724542163817,3051.059450582001,218.3421446140748,0.0,592.745123855159,8413.542417956945,Butler,27.67
047886,Madison Local,27303832.920016225,0.6290343766135158,0.37096562338648426,4560.309800100545,401.2520725948744,53.94032808573206,5015.502200781151,288.2206346242813,452.1139716919619,955.8634365704814,646.3132218642537,371.6705769739611,2957.8334184623095,166.41327872058235,0.0,3453.510500348721,7973.33561924346,Lake,15.73
049452,Madison Local,30211343.999999873,0.7011151211942087,0.2988848788057914,5718.987020860695,334.93214971627714,276.59862534629514,6330.517795923267,122.05093403622935,577.916967628235,824.398640295627,481.4232153702675,302.9064327937285,2698.695245639013,161.2501865374627,128.33983139972895,4530.57575642527,9029.21304156228,Richland,17.74
048272,Madison-Plains Local,13851201.751556356,0.6398969410003847,0.36010305899961526,5931.231774926942,479.23160609804285,503.0202257131825,6913.483606738168,500.9039919018716,662.9745199605088,749.7313779266582,877.1749652579642,681.1570766272935,3890.5743028526376,251.28810287957452,0.0,459.45305802420035,10804.057909590807,Madison,14.99
000442,Manchester Local,10213387.719998494,0.636724181856572,0.363275818143428,5812.751581115083,377.7302006571683,329.41366687136303,6519.895448643614,385.3852674970331,617.4887636947743,952.0078035940539,634.5858476141824,598.5845776576515,3719.852992561782,231.12765403610834,0.0,1888.587319340924,10239.748441205396,Adams,26.51
050005,Manchester Local,12161330.73,0.6693169317335061,0.3306830682664939,4720.816408543044,684.6765535107215,231.55343925624888,5637.046401310015,204.40719146326694,448.8289839740912,923.1003145080899,562.1197661360316,413.7343596478769,2785.0420504347708,297.8870192555504,0.0,409.69915254788145,8422.088451744787,Summit,20.39
044297,Mansfield City,50930888.329996936,0.6514876731584015,0.3485123268415985,7017.174100943063,785.0829759559476,160.28030565962666,7962.537382558638,273.98888152619884,551.4785792640695,1477.8137511041516,532.0559259816972,948.1027493966741,4259.54710287205,104.3559526292418,116.92114981426093,986.381506353389,12222.084485430689,Richland,17.74
044305,Maple Heights City,36319534.699984655,0.6759934262043812,0.3240065737956187,5281.318321450789,520.0467414205302,294.23919497003084,6095.60425784135,232.1380400937879,606.1462963431759,903.2143929902803,305.67792899638795,425.1102415755193,2921.6494927866806,100.33029439299251,4.139933322943928,3311.7978692793768,9017.25375062803,Cuyahoga,18.81
045831,Mapleton Local,8501931.370000001,0.6307196231813385,0.3692803768186616,5151.149441074899,313.93707494523943,231.0772396935476,5696.1637557136855,301.7738162156259,569.5771305835196,1125.2140845656163,573.815876079889,359.62866151684653,3335.0500298703723,217.22227713801038,0.0,491.661781389223,9031.21378558406,Ashland,8
050211,Maplewood Local,8237819.76,0.6080525425334142,0.3919474574665858,5456.535143502921,289.7847823073713,81.52847966729618,5827.848405477588,355.6908388640467,601.1319395777631,1159.9128478128941,643.5474038389214,568.6666957178464,3756.6003021887095,181.22999757051733,0.0,440.2101321890489,9584.448707666297,Trumbull,21.98
046805,Margaretta Local,12278266.5,0.621383033997511,0.378616966002489,5006.095501371403,545.1792105388176,470.64890219077546,6021.923614100996,332.33434162178344,756.8142180572491,998.5632065081764,790.8099152575037,397.232595486332,3669.2383337244373,399.8472107553821,0.0,833.4041890704443,9691.161947825432,Erie,17.94
044313,Mariemont City,19991283.2500002,0.6955856953304934,0.30441430466950664,6650.420077809027,630.1054558143258,516.954068615102,7797.479602238454,313.3647296657904,756.9833537209754,1284.0664771937998,489.82784191466766,439.5992828961702,3412.468581836322,400.4161093428478,48.7595612914132,1456.9091431789823,11209.948184074776,Hamilton,24.93
044321,Marietta City,26223843.190030545,0.6345801597211772,0.36541984027882285,4125.2484865442675,330.4722952888841,611.6222872957985,5067.34306912895,227.7479934270752,448.940407956107,1043.7423938529992,364.1749992725556,495.0573198855597,2918.004394862751,173.83286682288502,42.71745817524408,255.5034446052675,7985.3474639917,Washington,14.82
044339,Marion City,45857439.90467368,0.6895373157686366,0.3104626842313635,5282.410112669447,564.9649172930801,592.5124668934276,6439.887496855954,212.54551932363844,694.4662125504567,880.228063100929,241.0132192064028,385.0219951959269,2899.545409218643,147.32002178072656,16.160556742235244,435.859295174862,9339.432906074597,Marion,21.7
048553,Marion Local,7914835.090001218,0.7320384157238466,0.2679615842761534,5665.359048094193,264.802291723548,248.0943868416234,6178.255726659364,246.5289877836432,411.05677618985214,683.4904776271832,302.22389500876966,277.922136428081,2261.5414123340124,423.84446023924806,0.0,655.6849199752487,8439.797138993377,Mercer,9.4
049882,Marlington Local,20854868.34000534,0.6636855229361147,0.33631447706388523,4766.5745352897375,311.98012464833397,261.5819708808497,5340.136630818921,232.5497431753819,473.86969839249673,757.9154020933626,546.1978905484211,291.95682234505057,2706.048567246569,300.4778074836137,0.0,379.711491184461,8046.185198065489,Stark,14.48
044347,Martins Ferry City,12981257.020012135,0.6777193477064125,0.32228065229358743,4795.04833211746,339.55723348642107,124.40025964328217,5259.005825247164,292.7246536523205,449.4182128137833,695.1600122271902,397.9850746375736,255.8287514049631,2500.852061420933,154.3312699048955,81.7763315415353,796.5083252040728,7759.857886668096,Belmont,12.96
045476,Marysville Exempted Village,50257509.26489955,0.708361016706083,0.29163898329391696,5173.735682568659,547.7734221890391,705.5793973435162,6427.0885021012145,219.11771640020254,456.09004192588355,850.0944345532181,401.72657231571714,398.00688336919336,2646.09360493726,141.83552028908625,28.255841762458243,4862.901557235806,9073.182107038476,Union,9.4
050450,Mason City School District,106302901.21008998,0.693841983995162,0.306158016004838,5710.703716776984,556.1221409902759,216.2411825607186,6483.067040327978,138.53989508425977,378.5791234565056,1039.125042449031,499.8388852010665,478.39197050942505,2860.6555793357857,142.84697347760448,75.1433738992818,881.812734793334,9343.722619663764,Warren,13.71
044354,Massillon City,38687281.96477525,0.6674250991200354,0.33257490087996466,4862.356596429741,518.0546228665106,261.7977411973197,5642.208960493572,215.0919164895423,532.6938215063411,1086.3256548275363,350.3692416880423,304.57849841535705,2811.487144031903,286.5337526724534,56.287970345747055,520.0264805824287,8453.696104525476,Stark,14.48
050153,Mathews Local,8129973.080000188,0.6223538602417948,0.37764613975820516,5220.534863768249,521.8909764998997,263.5965519165617,6006.022392184711,514.2705268619275,560.4874313451721,1212.418501546641,576.3960330846527,456.80013538258135,3644.47192603366,239.32008923926975,1.0635758352503006,240.38366507452005,9650.49431821837,Trumbull,21.98
044362,Maumee City,28600486.04000052,0.6815227336605001,0.3184772663394999,6363.9274754799635,515.9448705405144,167.67228095063427,7047.544626971113,366.4764336138971,682.1527993354827,1092.9615158945146,370.28265151338076,468.1772791782817,3293.3351102583724,220.26970782405994,161.1332174584514,993.0591935442096,10340.879737229485,Lucas,22.77
044370,Mayfield City,58254670.83994816,0.6574706896068377,0.3425293103931623,5945.441773049866,787.2759390154289,726.6746108446528,7459.392322909947,264.6777015720535,552.5928824536788,1258.7421967348964,870.463955306817,699.489185030218,3886.1968277951664,192.4460884655859,211.89284002436932,3172.7000447062824,11345.589150705115,Cuyahoga,18.81
048850,Maysville Local,21406054.429994904,0.7265615838202122,0.2734384161797878,5535.161743702646,340.93295338705906,376.67877534936696,6252.773472439072,274.0124731908084,397.2660121681987,764.9479765517356,368.72688899337186,195.30028842081504,2353.2051695397777,177.263962357725,0.0,473.09001919537593,8605.97864197885,Muskingum,10.1
047456,McComb Local,7077547.979998627,0.7140836804330088,0.28591631956699115,6308.803454097694,478.1365133529581,211.63023217893428,6998.570199629587,274.62533527484567,585.1247505116278,753.2741855336818,501.69765493274986,313.58462560712604,2802.2002022171073,363.2191016451558,0.0,587.5997623372529,9800.770401846694,Hancock,10.04
050229,McDonald Local,5903494.23,0.7125292540516297,0.28747074594837035,4230.573615047948,219.5010956555181,14.90300826637032,4464.977718969836,217.47216070542055,361.71765971652974,688.3115431995967,197.12793323970618,226.94247337122536,1801.4003891299965,256.2665828248297,0.0,354.5978329071721,6266.378108099832,Trumbull,21.98
045484,Mechanicsburg Exempted Village,7379137.87125,0.6294953666739297,0.3705046333260703,4201.787272911316,162.43975724156886,320.6257799342783,4684.852810087163,347.25681654839684,496.9325764576083,917.2040248686354,495.789617327326,231.08228094526592,2757.3827616225412,244.08127061933902,0.0,662.2269157770544,7442.235571709704,Champaign,15.28
044388,Medina City SD,68096246.5099449,0.6923303450082517,0.3076696549917483,5801.010988230683,419.04501153434705,145.59928903703386,6365.655288802064,216.95202830958067,551.7858466974538,1144.1781748381065,342.35659093686087,299.18085695054674,2828.879277967783,156.01781370351995,64.3956805046379,863.5187668614118,9194.534566769848,Medina,8.13
048520,Meigs Local,20391020.530039422,0.6573686157730388,0.34263138422696116,5677.87554602534,721.8036095091206,310.7034688860432,6710.382624420504,227.5571353947657,759.9385680481075,1001.7623521492152,693.6492937404441,300.0545620742613,3497.562299340978,125.30314118794779,0.0,220.5422202785622,10207.94492376148,Meigs,17.72
045492,Mentor Exempted Village,99398651.6497997,0.7010097186766878,0.29899028132331223,6760.387986554524,641.596188530953,373.42381583372133,7775.407990919198,168.09251490676334,618.3827783737341,1084.706153413405,667.787435087238,481.04500274934253,3316.318391415437,162.9222027832248,176.88687572785534,643.7230313660651,11091.726382334635,Lake,15.73
048629,Miami East Local,11414498.71,0.6809434148159801,0.31905658518401986,5007.5911547341075,493.8309858451863,337.56749691842424,5838.989637497719,154.66739193689554,461.21223258834254,796.2800144202492,661.7519490242375,412.18776189632877,2735.863295143772,300.6109395849018,0.0,1342.2407031703362,8574.852932641492,Miami,14.71
046920,Miami Trace Local,23618384.109991938,0.6214891154975378,0.37851088450246223,4450.656181210216,559.1758717948483,331.2407110667174,5341.072764071782,314.1299857829072,576.6703258092908,858.7397357555884,762.1718925480216,382.98496830357846,3252.9196822737117,160.0859369668438,0.0,734.0491336853306,8593.992446345494,Fayette,23.74
044396,Miamisburg City,50407076.99057351,0.7136762045680075,0.2863237954319925,4982.520344194571,603.7854016955982,286.5298674775099,5872.835613367679,106.9058232884374,431.8697970838013,714.7600860076024,438.57013741893115,338.8712033154696,2356.1561559775546,122.55539839132949,174.08205598313214,1331.0296476092856,8228.991769345233,Montgomery,35.3
044404,Middletown City,67943653.02997132,0.6406263666862418,0.35937363331375827,4968.7633377153015,505.569960156495,423.0453665658003,5897.378664437598,240.06023248918976,395.3873955623431,1070.8879278180314,542.9945082506819,520.485380943793,3308.2659532556736,106.57182228186649,87.67486805726858,644.8583449458353,9205.644617693271,Butler,27.67
048173,Midview Local,26537615.54998134,0.6799461347986483,0.3200538652013517,5241.123152608479,370.50203603176726,331.5884777520065,5943.213666392253,376.2966379372987,479.1160097477299,900.149509231227,493.06151164131586,220.46805574132014,2797.4988139459283,196.3706413419384,0.0,877.8134572429901,8740.712480338181,Lorain,17.43
045500,Milford Exempted Village,58633081.99996638,0.6752425993913896,0.3247574006086104,5173.053824792256,380.9776307889012,200.99617323132458,5755.027628812481,71.63592195987809,437.79054575306435,697.6984561823515,838.7043516843312,413.1689474652674,2767.8760416603373,147.06190627448075,61.6027981529816,1065.9559664799567,8522.903670472819,Clermont,23.37
050633,Millcreek-West Unity Local,5728566.230004743,0.6168605403375207,0.3831394596624793,4989.998460722111,400.20241768658593,94.34150891582104,5484.542387324518,511.29345425877244,527.7558359805092,967.3242059363868,531.5701695243366,477.19424981895526,3406.514875510939,406.7888944945596,0.0,1129.990088613159,8891.057262835457,Williams,7.08
049361,Miller City-New Cleveland Local,4501561.2,0.6510094186878987,0.3489905813121012,5374.170750100107,224.31021021499143,407.1816665766511,6005.662626891751,281.62275678123154,433.15100021210867,1569.1957271502843,519.0560143771344,32.80403213631301,3219.4921166388226,357.9285146736292,0.0,619.3838183086664,9225.154743530573,Putnam,6.65
045518,Milton-Union Exempted Village,13022639.259999998,0.6758196794280239,0.324180320571976,4664.008570393457,499.01870175356055,158.82090276904364,5321.848174916061,263.07012412259047,500.7212481875081,604.5043988379897,416.47693080387467,452.6820003462477,2552.808833326398,242.31880316885633,0.0,2153.1187018485143,7874.657008242459,Miami,14.71
049890,Minerva Local,15131861.840000942,0.6632990649879651,0.33670093501203496,4440.3779289212525,472.19591658290074,123.60293222246806,5036.176777726621,213.9181299661788,489.66709176242506,612.4061876503421,492.751468168713,413.41254640600323,2556.441761269809,229.37178367323767,5.3374157103093856,526.0602064747787,7592.61853899643,Stark,14.48
049627,Minford Local,12489311.410001548,0.6374198935919116,0.36258010640808835,4392.353931919556,270.89815062105276,153.4728753986597,4816.724957939269,267.3432626553964,548.7408998656772,829.6107441452477,561.0505906038817,185.0968094157335,2739.8715749939,156.37966326722642,0.6091170423941624,266.9794550938643,7556.596532933168,Scioto,29.13
045948,Minster Local,7613579.630000001,0.7107482659900939,0.28925173400990617,5175.453335925902,272.74636251713736,206.0419060497189,5654.241604492758,197.2557162052583,347.6772101898422,881.1984362661454,209.18673620983427,302.3124763764268,2301.0948698301563,328.0739029806408,0.0,882.1014596500625,7955.336474322915,Auglaize,7.75
046672,Mississinawa Valley Local,6862828.540004773,0.7124650778462549,0.2875349221537451,5752.343514676159,463.1316129874199,252.5060949766586,6467.981222640238,147.8721165787992,505.8950161413154,977.2632712716761,418.64335334538475,172.13424065543592,2610.332120369655,115.67089313646996,0.0,736.330324135632,9078.313343009893,Darke,15
050039,Mogadore Local,9329522.260000708,0.6968565869524186,0.30314341304758147,5875.382841511504,323.3322346066019,369.1720798548504,6567.887155972957,410.0248341637547,516.5104231709986,852.3134764478085,389.6257636900341,373.9149967374657,2857.132681604345,179.05703815931776,0.0,663.8684963975595,9425.019837577302,Summit,20.39
050740,Mohawk Local,8371056.4399999995,0.6379554215501144,0.36204457844988563,4176.318885288472,601.9482508252011,417.5125113957152,5195.779647509388,262.6957448841096,413.87174185113287,1070.077769967774,493.7294875320781,324.44934837033315,2948.64466804012,368.5583910469938,0.0,494.15350844636106,8144.424315549508,Wyandot,9.22
139303,Monroe Local School District,17697020.180008978,0.6716343559028424,0.3283656440971577,3742.2725810026204,329.2226824691777,299.2058599282187,4370.7011234000165,158.31689344500265,362.8557400907986,487.09500160975136,535.1597686328095,267.57168414513484,2136.8592552299833,188.58795439018223,0.0,679.3191730192797,6507.56037863,Butler,27.67
047712,Monroeville Local,6165308.51,0.6525418871536731,0.34745811284632694,5219.034427213182,371.4636859303168,495.0192503952209,6085.51736353872,258.5398920730338,687.736383743038,769.6390632306293,546.2630917231022,546.2131142451155,3240.347356170202,271.92771487318413,109.90227412883826,6228.938990629656,9325.864719708921,Huron,16.35
045526,Montpelier Exempted Village,8780561.530000001,0.6501801758913248,0.34981982410867524,4601.242706491586,518.3304867489242,287.4057995740192,5406.97899281453,283.2092194690808,446.53623970060784,1017.8013050667366,384.0511655411862,347.9696120316221,2909.1450498820386,386.1655421920333,0.0,626.5930665264426,8316.12404269657,Williams,7.08
048777,Morgan Local,21324089.070016477,0.633151091035094,0.366848908964906,5546.985188207763,292.77419492534256,160.6239820977083,6000.383365230814,296.10583852979386,546.4037462938326,882.4589003423632,859.0110798569954,432.6473528933231,3476.633179779337,95.23608984045633,0.0,629.7685003233403,9477.01654501015,Morgan,15.01
045534,Mount Gilead Exempted Village,11800372.95,0.6006083231462612,0.3993916768537388,4464.240452793998,338.65817524112526,141.50999238915003,4944.408620424274,719.5855197007527,463.59125352687516,948.9825397621747,364.2343790373326,379.38623736011255,3287.925880907974,161.73572460008532,30.843280282827877,971.0288021850798,8232.334501332247,Morrow,15.44
044420,Mount Vernon City,33775718.57955255,0.6806196127523089,0.3193803872476912,4540.6600440407,514.3964543013789,243.4766256482981,5298.533123990377,599.6551946111183,403.3308263859506,657.6096487919418,275.03585308398226,230.80204399934883,2486.3338188883613,134.54239018243072,44.75562735142634,306.69098642668104,7784.866942878738,Knox,12.62
044412,Mt Healthy City,32458562.000021137,0.6654699068303124,0.3345300931696875,4434.3252344445855,676.4621650072062,414.3656751970776,5525.15307464887,320.0366347888119,391.04757960013524,738.7295526618383,599.3391262925558,262.9770121550422,2777.480925685759,167.87693340811245,28.61826540029388,593.8908197840545,8302.634000334629,Hamilton,24.93
044438,Napoleon Area City,19557735.49040284,0.7150814401218767,0.2849185598781233,5357.669076597877,464.1852267644954,307.6646881676842,6129.518991530057,213.29076254455353,416.924260261175,740.6577511094102,414.05321084479067,339.59120002508456,2442.258497877803,243.69942515513338,123.88671185675001,4138.060300103899,8571.77748940786,Henry,8.79
049270,National Trail Local,10176002.77,0.6134246443409724,0.3865753556590276,4756.340333787089,356.4903198563307,374.9378123548734,5487.768465998293,257.47713405543624,582.5321657118874,1045.7859989258,782.7068619097377,392.8332321936099,3458.348252044607,135.10981625381916,0.0,771.5119550728832,8946.1167180429,Preble,19.71
044446,Nelsonville-York City,12419393.59,0.6548829893392565,0.3451170106607435,5100.975594087941,344.3842258100388,318.3152707335812,5763.675090631561,355.72201819892166,557.2415177711496,778.0767158124221,684.8678467076072,226.30867174906504,3037.4011084109816,73.60949569005365,0.0,249.89070533976025,8801.076199042542,Athens,16.71
046995,New Albany-Plain Local,56619487.88003443,0.6911685167996648,0.3088314832003351,6279.011108440994,892.602653590998,479.1189072006491,7650.732669232641,241.99734607232858,765.1688490596347,947.8734036206555,635.5246558164382,445.60728084551005,3418.539850091622,257.1467619998999,13.100502813269236,5975.149816778133,11069.272519324262,Franklin,15.84
044461,New Boston Local,4889227.420000214,0.6718289717028251,0.3281710282971749,4901.276803600188,365.10929975459044,810.8957568063056,6077.281860161084,364.2948942166731,573.7815418878623,968.5474846169279,213.51401238270972,374.7945239034265,2968.594569903459,197.23883427625407,0.0,2083.5311460904713,9045.876430064545,Scioto,29.13
045955,New Bremen Local,8294856.99,0.6858315805635126,0.3141684194364875,5552.826748347424,272.8204218646988,339.7749102276057,6165.422080439728,199.89318903297865,657.1666351840053,1156.521860336342,181.38804092053965,298.7388917419634,2824.280720026121,333.47435837051137,0.0,1177.1374629117738,8989.70280046585,Auglaize,7.75
045963,New Knoxville Local,4413827.190003455,0.7209901391716039,0.2790098608283961,6307.009418523476,337.0386183356492,265.43631182271747,6909.484348681842,406.73697278688866,445.2506459940371,956.1969851648453,185.83636881431488,355.9575501834775,2673.8427639755278,288.98681641912964,0.0,809.6236812255994,9583.32711265737,Auglaize,7.75
048710,New Lebanon Local,11120317.09,0.6907169065266285,0.30928309347337146,4863.263311655351,545.0799254979346,353.83566239870663,5762.178899551992,231.25661459104683,433.826576964032,946.663866778228,372.0300654953344,294.7587660162926,2580.1373882133607,253.74636286374084,7.142492036618673,469.2871843985516,8342.316287765352,Montgomery,35.3
044479,New Lexington City,20427836.00003637,0.6699259187315798,0.33007408126842025,5774.824753154248,635.3428580894698,215.73739265106528,6625.9050038947835,145.46538314641512,792.5922458588807,829.6661740945084,595.3766943405722,383.2058524681231,3264.5990333875757,82.89988017946686,42.63417622883434,243.71670959943677,9890.504037282359,Perry,11.12
047720,New London Local,9197478.979999997,0.6752955025508521,0.32470449744914787,7186.859868432533,640.6568957397965,205.66200705244432,8033.178771224775,437.0941283398208,567.4858603917041,1148.9722952301668,711.8215428926222,555.8989194157548,3862.619054882987,482.5358436112437,0.0,621.9004487021359,11895.797826107762,Huron,16.35
046136,New Miami Local,7343366.91,0.6117585032939611,0.38824149670603886,5103.6478227015605,430.3863803694781,95.74332287503508,5629.777525946074,538.7870204430435,571.8462145951588,1053.2895891211836,560.2779673007096,268.1861331689839,3572.8367338198636,180.13446048057108,0.0,251.72491625876,9202.614259765936,Butler,27.67
044487,New Philadelphia City,25421250.6199174,0.7174009718325992,0.2825990281674008,5078.084191497835,451.7988614942513,71.95897576596666,5601.842028758053,253.87378547878313,538.7486745572163,714.7438122515476,234.94473118000937,209.92504287012363,2206.6810269720772,207.41656613036878,44.67872066203674,709.0942612983768,7808.52305573013,Tuscarawas,9.13
045559,New Richmond Exempted Village,24989809.92000024,0.6625744846801875,0.3374255153198126,5787.537667939211,311.21556941702244,96.32819879842646,6195.08143615466,203.78826453088598,450.9363023569752,1115.1185207407323,541.6518827340929,477.42798133389886,3154.9336631211777,150.6182228828261,0.0,1209.4160559161994,9350.015099275837,Clermont,23.37
049718,New Riegel Local,3822020.7,0.6250364211789853,0.3749635788210148,5349.381625014089,435.6876539265026,347.0789992670653,6132.148278207656,468.428352488095,507.8199193627236,1241.4881026785085,445.81106724331175,563.819867080981,3678.717249661569,415.49729978703203,0.0,453.9370997807478,9810.865527869226,Seneca,12.74
044453,Newark City,59055959.497252464,0.7087339758140456,0.2912660241859544,4837.35124230638,518.2711362007666,372.20500963942254,5727.827388146569,180.9736392540211,349.0448695195702,894.9987602904224,339.9075314014734,320.18537284367227,2353.946004426627,78.94296334307367,62.51943264245741,1107.5861138263058,8081.773392573195,Licking,12.9
047217,Newbury Local,7193954.65,0.6294089343473969,0.37059106565260314,7734.999240599503,888.4665410162423,209.47246489415508,8832.9382465099,771.378777101288,762.558361448687,1406.3868258740397,1109.5966898581223,762.4924451539673,5200.765065420903,484.8349867405869,303.95347571262255,791.8867233813775,14033.703311930803,Geauga,8.31
045542,Newcomerstown Exempted Village,11242028.739992622,0.6302508634218298,0.3697491365781702,5139.077316490812,483.4997633293667,154.16433325117683,5776.741413071356,283.5884669448047,599.2942148997732,1186.7130257389101,476.9197163331078,394.0343133046148,3389.0396248277643,204.22738006077455,0.0,350.55128088169016,9165.78103789912,Tuscarawas,9.13
045567,Newton Falls Exempted Village,10926665.949988056,0.6381898560738444,0.3618101439261557,4850.455670766308,295.10882943588473,103.34575254606582,5248.910252748257,403.0021428491191,506.1063485879565,910.7123050308734,447.17649995318095,360.9307333454946,2975.7743027845577,208.02594393993053,0.0,253.3583106128135,8224.684555532815,Trumbull,21.98
048637,Newton Local,5443811.46,0.650436497666655,0.349563502333345,5395.3513134605155,189.0621467141346,281.6372726832223,5866.050732857872,446.6960751979337,771.5883553782894,824.4451147244363,414.16240184999384,338.5955500519673,3152.586372995603,374.0278779707562,0.0,1102.3871197130425,9018.637105853475,Miami,14.71
044495,Niles City,21914504.819993537,0.6596251509550923,0.3403748490449078,4890.756964907035,347.38778050708424,97.29985531987818,5335.444600733997,225.52116522704353,609.8588676402338,767.5889757997601,394.05271363743594,362.2407694124371,2753.1563160270402,148.49310843320507,20.46997464910983,3054.9175580109295,8088.600916761036,Trumbull,21.98
048900,Noble Local,10838226.379997142,0.6259049794826106,0.3740950205173894,6092.172917769032,532.419214762865,589.3576195940894,7213.9497521259855,586.5125348224825,659.8871902619948,998.8790726986391,1045.6937441395378,500.51730070000315,4311.681116139714,180.75720871253552,0.0,386.8401063707673,11525.6308682657,Noble,8.69
050047,Nordonia Hills City,38090382.80959394,0.7044127388828931,0.2955872611171068,5743.400741827517,781.0244968138231,196.8089767871625,6721.2342154285025,151.96076211801983,492.15814745065103,832.7296133857892,561.448882474532,571.8388137703625,2820.379450002228,250.64481773381561,154.13891352235024,1034.9060358511704,9541.613665430732,Summit,20.39
050708,North Baltimore Local,7656196.700017318,0.6850898697535759,0.3149101302464241,6221.2562342499905,744.5826933073171,354.32492025552483,7320.163847812832,447.5192628651146,433.38769408802534,1216.1479051895262,425.4723257815021,470.10865472952787,3364.804900076939,265.01604660273125,0.0,1203.133330768112,10684.968747889772,Wood,8.78
044503,North Canton City,45887746.19999581,0.6903261481167808,0.30967385188321916,5396.8558490687465,453.56884331140856,422.27079581868895,6272.695488198844,214.17810316126247,487.3300578086109,886.3131765575365,579.0136301009946,304.67307457851706,2813.8725134781066,189.92920651276202,59.34430226697032,890.8510303109829,9086.568001676951,Stark,14.48
050641,North Central Local,6335940.62,0.6745246469813033,0.3254753530186967,5876.147595905189,455.64079079733636,316.00248000071946,6647.790866703244,340.0681235557616,556.8553589275283,970.7177813650555,508.3928915239405,506.2076708977349,3207.7287150556563,321.15483713279036,0.0,493.5073398470413,9855.519581758901,Williams,7.08
044511,North College Hill City,13515872.550000029,0.7139383694469641,0.2860616305530361,4130.757992275026,617.131290975956,292.69267557244,5040.581958823421,133.00627140266818,409.14219582945236,677.0052974463282,112.86486961687804,184.53480423792809,2019.6660605231123,151.06987943668506,12.380357757963763,512.0250311559179,7060.248019346533,Hamilton,24.93
048025,North Fork Local,14837820.569998369,0.6451838000626584,0.3548161999373416,4811.180067959234,279.5511555339563,65.58531664396509,5156.316540137155,160.69210729780082,464.990569693654,801.8598148748299,638.2882324536408,388.5063504581769,2835.695255007714,131.29154907333333,0.0,579.179577646687,7992.01179514487,Licking,12.9
044529,North Olmsted City,55582233.920009226,0.6707934174374228,0.32920658256257734,7195.196273800366,803.080918665219,151.64762786028703,8149.924820325873,303.93763052663945,1013.3924229211317,1141.7693248934968,557.3249391471178,628.9908127253057,3999.754363259984,255.2523602460204,41.01741272840738,370.3968588431262,12149.679183585857,Cuyahoga,18.81
044537,North Ridgeville City,31944880.870028242,0.7101888556832721,0.289811144316728,4903.736043785034,448.78315009429485,190.16352849068187,5542.68272237001,114.38924373440526,395.832267678686,634.7328062822711,567.1550418745361,307.6905720899882,2261.836706532321,150.73114291618396,111.75182671465707,668.3743878631306,7804.519428902331,Lorain,17.43
